"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",0.937161402879527,0.723830228187582,0.73804353622785,0.861792008829041,0.219399897370081,0.181029305372572,0.632214692628365,0.032938376077439,0.00400703830141599,0.0476977707351489,0.176177896208678,0.0245902751776729,0.156936966670536,0.123466029604522,0.249191808328478,0.0895243939946583,0.0246000081766425,0.0898753135149901,0.00702346535830097,0.0598635085423249,0.0550304282141646,7.57121632262125e-11,0.0753505277081804,7.73974235383052e-10,0.0294444518050729,0.072623907050581,0.0358992834538089,0.0209628090135668,0.110343552527929,0.221909743813734,0.0245538820657861,0.0149249218884967,1.66467982177982e-05,0.00660389598344742,5.50883075878258e-08,0.00791511352435765,0.0121860978828272,0.0100687448068297,0.0022222074249634,0.0190744752140702
"2",0.871297839579882,0.455061482993436,0.875215834699109,0.254849065737062,0.249399324513859,0.0661301734105909,0.40072015927199,0.0708068172195483,5.18608786596035e-05,0.00512984198393498,0.000191135484292116,0.0054131130327202,3.57364297919278e-07,0.0620689205286807,0.140835739044508,0.0319249899004755,0.00850153132766586,0.183402980256406,0.033515975214675,1.33896298342025e-05,0.0247303339541943,5.70587928554278e-09,1.34598576855272e-06,1.81032258520136e-09,0.0321858127219966,5.13983433679789e-05,0.0143058021488226,0.0282169073060911,0.115479775129058,0.22605974150855,0.0181408316480452,2.83363030615824e-07,0.00482150902304495,0.00341832170134953,1.30488592317055e-07,0.0128297668019824,1.52008016155741e-05,0.0127676656256358,0.055301976126106,0.00891220976620256
"3",0.945223924467093,0.668155372309652,0.845470489663664,0.767874120388818,0.576284102644439,0.169053763016188,0.345771921593881,0.181748107996247,5.28074382368243e-05,0.06164815591542,0.123385606337889,0.0512063804407563,0.148597504397805,0.187904731074252,0.0659480682533131,0.0879554991914535,0.00897620614918353,0.109967256410309,0.0314822458057385,0.0373774329816349,0.013501667906278,1.83594696186664e-08,7.96194323943333e-08,6.67646459850385e-10,0.0331214014789946,0.042923533791029,0.0224702445623959,0.0201431695504661,0.0159335879232792,0.0775915579014945,4.01924644616197e-05,4.91297988902941e-09,0.0118942387850499,0.00598676934720935,0.0116722438245195,0.0119595834692782,0.0114622755994973,0.00829429118545855,0.0117202850983803,8.52560573562277e-08
"4",0.794122584100855,0.979622597827852,0.794967751933511,0.92592349014902,0.0343239031878775,0.0908165348237807,0.664859525526836,0.258982370462457,0.00075486977683601,0.384052074331488,0.328212608948524,0.00621520435272092,0.116842027658825,0.0777945970003256,0.048239043505059,0.240557926069952,0.0598879093895357,0.113680105144166,0.00354296690883376,0.0535171115173371,0.039726471300833,5.74639010725612e-11,0.000755261550275056,1.4715501899448e-11,0.0401442076538411,0.0204348248995617,0.0183357392486933,0.0153202162237685,0.204324875141841,0.43075909424933,0.0231329433780574,7.40195308522191e-09,6.59041007714834e-06,0.00921776165170072,7.50022412443228e-08,0.000223675442320892,0.00413606879244991,0.0275928006998462,0.000805573189423666,1.30977212362849e-05
"5",0.697162503425878,0.491343591920832,0.829440363851458,0.418760773153039,0.402434058018756,0.206005500273661,0.315617005240998,0.179268492557465,2.93931232371878e-06,0.0602744463924255,0.127289302493137,0.112551305962073,0.0655575680059232,0.0648853795520875,3.95920825162055e-05,0.0382159130272518,0.0196032687731443,0.106836626641863,0.0176090711243772,0.0845889259714829,0.0377396829440376,0.171428522961467,0.0029254565978446,1.0487613316007e-11,0.0780505825051136,0.0302925755083242,0.0344704566020548,0.0146628576828556,5.28711334160549e-05,3.20020722845163e-05,0.0267052026035204,3.52997571817209e-13,0.0138258364914929,0.0386042434952801,1.46324762137693e-08,4.73394821558789e-05,0.0172404378264877,0.00775998494379371,1.75040289665875e-05,4.5659089468208e-08
"6",0.881011129600754,0.742995437363829,0.549990297480903,0.898977301745376,0.14817685636357,0.127006341738044,0.315758335302641,0.0591720823205123,0.00823904139154697,0.0769990327694091,0.655832681222837,0.0278799368288034,0.0196271755905869,0.405487994692038,0.721374041357838,0.0630886570790014,0.0452261251111853,0.0124419107716308,0.00401127704813244,0.0125539874398998,0.0229170824167067,2.68013110568203e-11,1.44504008235405e-05,2.44864041424835e-11,0.0149733041702613,0.00407986767382593,0.195854222196919,0.0732936398036953,0.091537632712692,0.0707326287460935,0.00296130232849855,1.13290347085915e-10,3.18888955425533e-05,0.00740689548913281,1.11474140555053e-07,0.00270061901602474,0.000366732977165367,0.0141158769361757,8.48081095694783e-05,0.000345971519896368
"7",0.675207992051453,0.659383511782974,0.528776252240239,0.600845406208777,0.223750312897163,2.41768754378897e-05,0.181718233280421,0.131082923896755,0.109566876493873,0.115993609614965,0.127038649012483,0.0242491549994082,2.78223468987742e-11,0.108622817171826,0.041795740034458,0.190403319014374,7.83407010285671e-05,0.105398723433887,0.0541941867093403,2.34679545632985e-06,0.077698756777834,1.17199230082501e-08,9.34502439878339e-10,7.56639906417427e-11,2.46124714517914e-05,1.17874431265537e-06,0.0510947591652919,3.8560016744208e-05,0.000139033658934826,0.0675374729947442,0.0383126776553651,3.22039067467158e-13,8.75998230272085e-07,2.39125865169302e-05,0.0216033541965862,0.0217454366568714,0.0447923267638587,3.50880750928244e-05,2.49679137659519e-05,0.0202168117061121
"8",0.999987697611229,0.960876620846227,0.647405464441423,0.933771699954044,0.2632280923896,0.295965205249554,0.263552697608478,0.446373930144083,0.302621636824841,0.42009531088128,0.200407345826891,0.192536977167813,0.322503884685244,0.152943503442244,0.248543240905642,0.299320222176177,0.11632221697659,0.121066634525245,0.115097029948886,0.205792255680565,0.0922635155165561,8.7525730526274e-09,0.0638652167363662,0.107040858694855,0.032104474312867,0.0632506595969985,0.16027847564109,0.0314071979323669,0.00546278929017533,2.15920586578107e-06,0.0479906968205758,3.88031078781938e-13,0.0417592608659942,6.65858547037604e-06,0.0776303093660616,0.00553080204194025,0.014656053999745,0.0204599745198077,3.61548658705213e-06,0.018504139860694
"9",0.983091058530193,0.968226693438188,0.765398900315525,0.436187891807579,0.838506647507695,0.15693356223745,0.435831125401477,0.333675368305102,0.282471649184638,0.296292373680666,0.278611465545556,0.100549770069126,0.0291060053197992,0.116642006698533,0.0905084469082618,0.0774828971575904,0.0749752749617591,0.00733153287712794,0.118319808050518,0.0462854820140337,0.0931602442326828,2.18785816178696e-08,0.00351305885591846,3.50975191054352e-11,0.0338467598788588,0.0738794719477609,0.0542601603561132,0.0273729871923847,0.0255319351678138,0.0437699602528788,0.0144423571798681,1.63268668671917e-14,0.0361538094461719,0.0222071657203837,0.0157869454707797,0.00015310111700294,0.0208851089398628,0.0113602065014739,2.34646242962048e-06,0.00415915932001239
"10",0.854350465868198,0.789973881090107,0.87772178442441,0.676339191430132,0.281022879359209,0.138606722675199,0.20089401985535,0.48766668014035,0.199468398956621,0.175729361250733,0.197073668899421,0.0580537729728148,0.182634433074355,0.139154503701406,0.1930806180136,0.0722754646551112,0.053030796016831,0.0127774778033268,0.17472014900221,0.0436196361950079,0.0405664730817359,1.13751095291693e-08,0.00179309262854337,0.0044898880759782,5.36658036785444e-06,0.0099997213377764,0.0706923581526931,0.0103446802155144,0.0101553002559866,0.039405523690551,0.0639373725543643,0.00951790494913769,0.0117514276592358,0.00412552166239814,0.0367047883297544,0.00943847707570065,0.0317989053796459,1.90628582844445e-05,4.81081012614309e-06,1.22676184831152e-08
"11",0.980371033053952,0.957843132218918,0.905505384708558,0.411252705617685,0.83765692238108,0.0782453355594771,0.913415962021928,0.161267546142114,0.501721778550174,0.0958966979277491,0.319627417687716,0.268302254874311,0.392721952108341,0.112663318190962,0.17820257849028,0.0932213975781638,0.237699180280426,0.403322707206479,0.227076888485091,0.117430058101685,0.053587875034462,1.69172267430622e-08,4.26099599198297e-10,3.25691295107711e-11,0.0618158660415449,0.215621698916007,0.0972349327508927,0.0207942845231364,0.103268616423197,3.10448840598412e-06,0.0727862136892741,5.6866150416019e-14,0.0102923380405009,0.0326722012248333,0.00829246415134383,0.00993398411274109,0.0261054066158295,0.0203703386051839,0.0188909516708612,6.77739567414896e-08
"12",0.971111820385081,0.953084056671903,0.594514318383041,0.860179493571992,0.832371317626458,0.189370024321958,0.591029591203943,0.376084404052725,0.237914534711158,0.124980345716388,0.0752876821235905,0.185051041955896,0.275832737712215,0.232714462310137,0.0739378995010842,0.0687384826239924,0.0567159618490859,0.144382724743963,0.120260897754146,0.289787491171955,0.0394124856788466,5.79710799806944e-09,2.72393743865981e-10,0.235122378632201,0.0198047122206545,0.0843871762811444,0.0374753213654084,0.0220247485375211,0.0410270263557287,2.20418617258304e-06,0.02983225986459,0.00683649708090287,0.0395979560842806,0.0142861975177112,1.00332641971099e-08,0.0249443623594377,0.010163271389054,0.0213260111036363,0.00678461714619539,0.00679844914714222
"13",0.970914606931874,0.797731144805957,0.870842775492517,0.474881410063271,0.540037013767158,0.0448190749692621,0.280220225033881,0.3469537943326,0.172738701101284,0.0703847432580557,0.111191535736148,0.072183960411589,0.280865147442486,0.0880422551268543,0.0457143754358731,0.0101489999585957,0.060486001971084,0.155549229513707,0.0991957178023068,2.31739794361998e-07,0.0157658031198192,1.35010018166732e-08,4.34707117714986e-10,1.92694335896517e-11,0.0162731243512563,0.160838659185243,0.0214099444097159,0.00781431791174091,5.10307363414864e-05,1.3042382905757e-05,0.023452278093369,5.71818295824034e-14,0.0303678136518064,0.00336118448976265,8.68522985003487e-09,0.0167344916869111,0.0933629011085089,3.40150351049511e-05,3.39011567837188e-06,0.00495335705334797
"14",0.955716772878596,0.799065478756802,0.708560911438513,0.597679767624871,0.571678294750398,0.170711302899877,0.240996635015854,0.366367384592194,0.328129168098516,0.287947110079791,0.225259621287553,0.19348676695041,0.125779504193803,0.150442111702447,0.236418101960882,0.162963623370986,0.110125054102691,0.0831001079606451,0.170268532511037,0.0794499245008288,0.0894682306771312,6.27036846702915e-09,0.0214226540454902,0.0487217484517926,0.023618239117669,9.81697294611355e-08,0.0630917501182652,0.0371146060449245,0.026956033036129,0.0063413577609208,0.0498437281791806,0.0122825043675797,0.00952320396724415,1.07474792323095e-06,0.0572838297405924,0.00858445127231577,0.0052465525627636,0.00653972214209422,0.00992930217720928,0.00510103026778357
"15",0.999998754742549,0.791926745214437,0.916205867169997,0.452946073472696,0.716745925589608,0.17518642769649,0.673886014956098,0.386946123205918,0.386156085304418,0.152287676011983,0.209083149394087,0.271589815255958,0.23084751930722,0.116983708614287,0.0600202731835438,0.122219291760712,0.117638168497373,0.0466506772075516,0.284899506323212,0.139298668045388,0.0774362771293785,5.5215883841205e-09,0.0269161162767273,0.0534401079678416,0.116465174613811,0.0929889228177711,0.0564485048770339,0.0377971380392558,0.0622006012795323,0.0112899918778805,0.0211208382893715,0.0246741881517946,0.00828862989788099,0.0222452193216264,0.0362901423571859,0.0176462549426514,0.0623702368626232,5.86992544180871e-05,0.0129391751850812,0.0374696459290188
"16",0.996294668065575,0.860199321147767,0.89136532508505,0.74374533385755,0.529681324386962,0.174019351732088,0.608921184392137,0.561917341542478,0.331541047855252,0.184848239318379,0.344276481664716,0.434119218481978,0.165509851968368,0.111456259652,0.143332426917727,0.15271135478854,0.21283757700952,2.39210957855441e-05,0.131392414869253,0.158829809457623,0.0739687188556318,2.50965926473243e-08,0.0271800358647912,0.0353409015841001,0.0714876879216113,0.0362983831523495,0.0620982951769516,0.00793278475993922,0.0498111083573859,0.0870818685894947,1.36454349646527e-05,0.0192275954468485,0.0655984149100356,0.0709643484299945,0.0265843482543701,0.0209389233442826,0.0243585060617649,2.80731772179781e-05,0.017926088094145,1.37501293655765e-08
"17",0.963601405436046,0.891008508316322,0.769367740584907,0.80721694995741,0.717373346426106,0.283385865998854,0.247513567795419,0.449571112875039,0.227094294882633,0.157194365262648,0.249657810727336,0.266341635224185,0.206816515888946,0.203113800553949,0.197758366477153,0.078637335285026,0.0579833277389903,5.39020338193017e-05,0.161391746584133,0.103326636013663,0.123128729856474,1.74735983252356e-08,3.50692703228722e-11,0.100395202147706,1.73542158977174e-06,0.103799379472771,0.0147854193006338,0.0427327707377105,0.0171018880795614,0.1765183507288,0.0501462685578187,1.26915292560939e-14,0.0204968386406925,0.0342478590554619,0.0579682545692711,0.0342522526885259,0.0275440741513901,0.0134736273353456,0.00585966588266649,1.37128479567707e-08
"18",0.842164456249562,0.714593017211579,0.594555683923697,0.768054576125529,0.269808249549776,0.516460304448426,0.0572491733561208,0.427293735775849,0.228323978514867,0.208322065433554,0.205543260683586,0.108615251250474,0.162840350220983,0.120453382798143,0.268007713996823,0.14650400312025,0.0561953045619617,0.00531024015204633,0.0982389037143228,0.0301046902348476,0.0834841444937496,0.150239908138782,0.0681247626509284,0.0392006829235625,0.0405738630481985,0.00670661072256791,0.059934826423994,0.0216672147474912,5.39797801383594e-05,2.53644704738635e-06,0.019495138624725,4.76263849304301e-14,0.0484103266241993,0.00827281780294193,0.0825261025327248,0.00584097378459401,4.62402824707694e-07,1.97715199913671e-05,9.9546527230185e-07,0.00553737757533099
"19",0.803364050612273,0.630048344116501,0.875247761556518,0.257045317441941,0.389734295933561,0.0996799409113548,0.356412077754502,0.263634734783804,0.294818119185147,0.0997899467336038,0.225066885981212,0.0879874514600072,0.207428238232501,0.122045737626747,0.128677273073571,0.120559807665126,0.10292996167292,0.00822834718558014,0.0392382185248847,0.00726006422856383,0.0445757390173723,0.232754635546558,0.0165118500159018,0.0431738121195237,0.0112271551237794,0.00915701373532431,0.0373022991615856,0.0213259262400566,0.0358101650362453,0.101255729155805,0.0242486966880931,0.00447845014530939,0.0127104250577909,0.00985752317457078,0.0240338599334866,0.0683272095352023,0.0386073629859055,0.00348833156504908,0.00445713958210295,0.0136141623860451
"20",0.982401850409406,0.895870310570289,0.799892680060946,0.804965998363031,0.70094255943893,0.404880051122224,0.365729739919418,0.169284402560975,0.430870513646221,0.492532380858353,0.340639099129997,0.139892227581523,0.36902052238283,0.148836822727575,0.187816954631999,0.158985058263515,0.105991360404819,0.101149982295482,0.074591803316201,0.0584963715345521,0.108499635352575,0.216619017581635,0.235863907279355,0.0550495735153908,0.0231320521248254,0.0227857591547721,0.0904788307957606,0.0477980935454132,0.0545322162204386,0.0303695265997497,0.0399277631213291,0.00464476305549987,0.0128374561502252,0.00635924472015211,0.0240967960099999,0.0312987127913955,0.0215985154530749,0.00649612190028715,0.0260420634403514,1.07653972329801e-08
"21",0.959529283896762,0.949625895632652,0.793637267916382,0.913084549388643,0.544971765710285,0.771440941094262,0.184267346250683,0.49808416432062,0.408219201482237,0.595444710255884,0.330219926683508,0.293545197835161,0.545951024207859,0.207768819027462,0.265028390714221,0.156812683777711,0.0505150274428774,0.134433367138289,0.0222687336324188,0.129106019640673,0.194029420522175,0.204389113823983,0.559910629226894,0.314354373911067,0.12393398520086,0.067996138809767,0.0536914085712427,0.0478154441637342,0.00662122349393543,0.165544870910086,0.0332030813841523,0.00842260479655651,0.0215478124015672,0.0161500480316165,0.125609974579648,0.0172486724042711,1.07489769442329e-07,6.61599409176164e-05,0.0164019873307472,3.85489678974792e-08
"22",0.777211589127772,0.818608911484734,0.686625921268559,0.701751377214503,0.614289439622483,0.30309110480623,0.34445609857632,0.109297959510995,0.307804920456428,0.118097173804352,0.183946432756155,0.0361360792405929,0.104015571215849,0.115942244750742,0.189444211562631,0.189723122695119,0.0717875039946484,0.0400180181942597,0.118989113982173,0.0577127774521627,0.0725325637220439,0.0616899797829325,0.0601101305104349,0.0249774197215736,2.43887698364063e-06,0.0180562456467694,0.0374587928259281,0.0110529378477617,0.00791295904676181,0.138904025359154,0.00820835279105102,0.0557474249098693,0.00720719028117394,0.00851414424201046,0.0381871390747241,0.0371742919975537,0.0185024923301317,0.00906747777121585,0.017811867423472,2.08745619536388e-08
"23",0.936219295839328,0.982257945134643,0.645898965963692,0.856152053016791,0.349636320943977,0.79483847179502,0.0739943338908513,0.367538555737773,0.315425925942021,0.496578696687477,0.217979696452723,0.0469314989856312,0.0428507659785128,0.135506273059135,0.157945269971366,0.112607461313858,0.0075402670155908,0.0348552878383019,0.0185926508156328,0.0175136178517534,0.132535438654499,0.150892611396321,0.00868170521603756,0.0801537599808289,0.0165852118164661,0.0270848935684848,0.0182354103738917,0.074734844541324,4.77406620065683e-05,0.0783311155599833,0.056226552001923,0.143977128975955,0.0268030158108871,0.00895994946022777,0.0105193966235505,0.0121612930172136,1.65303572658929e-07,0.0122246250624954,2.81557925142867e-06,1.45082307151736e-08
"24",0.727519012364749,0.675474413230419,0.683708495413438,0.689540315988979,0.22206486671465,0.357255252469502,0.124610156738986,0.366308358769575,0.131562954516152,0.189576980394374,0.142224106288242,0.201646290896305,0.117344860379629,0.134483072578352,0.268727104889751,0.25511228239258,0.126090040840021,0.0871828014443626,0.114417318762951,0.0111550003079257,0.107259436504812,0.149437604865405,0.0668500343749989,0.0176260634860325,0.0164787103251515,0.0124532040476663,0.0491740536978368,0.0361621391086699,0.00780842843546071,0.0660401490056033,0.0182860347698652,0.0109990653543677,0.00934460016624795,0.0148596717742154,0.0369651869103792,0.00503823227676738,1.67744975592548e-07,0.00245979955524848,3.25589265938438e-06,0.00941940639849156
"25",0.882368721043179,0.79047353210944,0.551865357495525,0.73328475295603,0.123425565980245,0.519813760779585,0.0622606439703553,0.422699329047259,0.190352816710765,0.255838487810481,0.22611056108871,0.186853205076759,0.14699183935706,0.0931799263124519,0.180194848686686,0.204496595555106,0.0348139308432315,0.0461632811992898,0.0589981951047822,0.1332914222437,0.117451800414018,0.214862455115168,0.177188856294367,0.201947393086685,0.0348343616301537,3.54467180814762e-08,0.0366681564810827,0.0339819475363291,0.0209011894189333,0.0235733823177631,0.0495606834912348,0.0442318418897079,0.0118948023071017,0.00587305991874076,0.069114049368224,2.63225650106177e-05,0.0654498100891755,0.00569596070805606,2.40855534042007e-06,0.00946610832163533
"26",0.993445031557226,0.819711092851986,0.924865887680886,0.49682545983163,0.5671692850482,0.311006033601102,0.280679589779976,0.561161881567739,0.428407481816375,0.409674334366893,0.201467731571863,0.278386767745608,0.164459001287367,0.181740130540111,0.34595883442983,0.201136054959915,0.0511521389898077,0.19498248669334,0.144119867267937,0.0874848768155171,0.107438644579249,0.324941068845573,0.0640177394225072,0.0770971741125707,0.115685065024859,0.0607102261709454,0.12524193320155,0.0570378910305897,0.0469261238363261,0.0107595190645695,0.0233249467331879,0.00208751581439586,0.0328868187398302,0.00820344386142029,0.048459156707995,0.0235143935017268,3.55031587452864e-07,0.00661284627665229,0.00807723574425693,0.00441091757032561
"27",0.961409446170484,0.815626416568576,0.977244679197051,0.157251250907007,0.701315821718636,0.183844860545776,0.573482321992548,0.45899973190833,0.39749202396625,0.215770132933258,0.238906719191881,0.265891258611661,0.481262892948168,0.118612701802074,0.121377295573185,0.0783591482275989,0.240650741123182,0.216129121563203,0.105126689459373,2.14527462850224e-07,0.0382284487144107,0.0565766322653798,0.00490990756726654,0.0914938251917667,0.00630178807047548,0.200855399426107,0.00741790343554133,1.48291126839206e-05,0.0633627185596011,0.0111900343371712,0.00745464375326211,4.64355955964871e-15,0.0248686660230279,0.00713020011267543,4.94387243968532e-09,0.035433659910224,0.0499847223117027,0.00714676889681634,0.0395311194455147,0.0140732827983944
"28",0.883541315277202,0.813397149891291,0.952294301234616,0.515941692043412,0.733932064833746,0.303433586293372,0.615191202143444,0.245081042497162,0.422890195351765,0.229346125836773,0.231446342885412,0.0771434168870987,0.0542487532396492,0.25202450802279,0.0839244502344085,0.122559027821707,0.047666623421852,0.292325557370232,0.160783400972402,5.44382876099518e-07,0.0617178938208903,0.087408457329967,7.16552571984246e-12,1.98953402646072e-11,0.0263958191559439,0.092780537195632,0.0390391965789848,0.0375841723135663,0.0775712294455165,0.0067492715636958,0.0399912538272006,1.39383455755174e-14,0.00765376283716443,4.75535115731972e-07,3.3774303400456e-09,0.0597501167363862,0.00722174617764417,0.0178141762066796,0.0648958606166765,0.0378612534969605
"29",0.903530043765711,0.816560476904377,0.877897145583683,0.660320434021506,0.343807754601655,0.461072403540024,0.0848540353292813,0.385353994811692,0.320279440753379,0.270325694902962,0.308414001688265,0.0370530761815489,0.0824082266725269,0.233381377020801,0.240878783298898,0.240907636147199,0.0140323362490336,0.174767489726774,0.0479384346509454,0.00599227871331034,0.0355866720286959,0.0228875097052665,0.0081467023973893,0.0127666688924222,0.019176695407061,0.0120468754286905,0.028296465167063,0.0354377536601208,0.0297148565475867,0.00833114118681169,0.0624193170473545,0.00543069779107032,7.20740768094147e-07,5.86179665623065e-07,0.0423099451905393,2.43966237285036e-05,0.00587082058364378,0.0130580971403641,1.75029400953703e-06,0.00591546586213461
"30",0.983482623073709,0.941104600889215,0.717048495834881,0.808202859437181,0.318544173335657,0.617873896412323,0.244466126594175,0.294484342325751,0.558745361601228,0.293585029655194,0.28275359984107,0.159198718131285,0.188131620940343,0.173401945607542,0.273022814395078,0.178484810047022,0.0651583482989865,0.131141090469219,0.142367121773506,0.0920657829884679,0.0244225432233861,0.19846497121846,0.00579069912551227,4.18487198553867e-12,6.61162408626498e-07,0.00981873666203026,0.0519986014034458,0.0387363499495686,0.000149421284067106,7.65605714233621e-07,0.0130907541682894,0.154288476513339,5.72048392131987e-07,0.0197878426037582,0.140270193080018,0.0158537232060744,0.0675798683936902,9.97825537477804e-05,2.14593194974322e-06,2.21361590624432e-08
"31",0.966366527557311,0.885201552598908,0.927760322002967,0.681858243268292,0.743836852028607,0.239923610920359,0.421322757244898,0.125072731141092,0.322137606110717,0.254962974260093,0.30599395645,0.0474988992589972,0.23070537497778,0.201226770691126,0.168903183409347,0.101865076421834,0.00728842119946523,0.258190658473186,0.030944738793733,0.0171067157369026,0.0702459327211482,0.00656904656092837,0.00378428945567521,8.48597234567675e-12,0.00920183668962138,0.0864192357033871,0.0407905510770976,0.0190955551363011,0.0704939050283487,0.00336234433077746,0.0758410810517677,0.018784402020485,0.0133295963255271,0.00679838759744013,4.35078167198759e-09,0.0216538344180026,0.0890740872752138,0.00621466458613004,0.0172567105751763,0.00422105882813869
"32",0.989824099258261,0.92216372798485,0.89944652049225,0.542718952456236,0.686484452339976,0.718826977622819,0.385594857555378,0.146951189232173,0.000495514595038292,0.0117043380674745,0.444235077522139,0.00481211739427275,0.442513631307535,0.606480914754322,0.293826909122306,0.0500962099502036,0.0312112234066406,0.0154707942243422,0.0110694504821761,0.0130974150246798,0.138685534581532,3.47520606034921e-11,4.79127051641461e-05,7.38327789057493e-12,0.0260552587431807,0.0143475274770136,0.0150412942954995,0.0213227991884287,0.035780750894629,0.0175769686919053,0.00546045128809192,2.00833193104093e-08,2.95976902587324e-05,0.00011533602217158,2.61535733412684e-08,0.00299976587433517,0.00294613450308446,0.00204412387617481,0.000147127775586698,1.76623832755937e-06
"33",0.976320900110514,0.85751650107484,0.737986086981848,0.654402592321118,0.8500428594987,0.265230344312811,0.622757315555977,0.208683751450724,0.347705871997607,0.506484822708544,0.326111724147363,0.103350144236073,0.403773203783935,0.224763619721429,2.62302151864981e-05,0.140460874493057,0.0933605722443055,1.92115563098573e-05,0.136557158410075,0.00451932695963817,0.115949780224794,0.0467031218049654,0.0139847167002823,0.00181279712262547,0.0386001195996123,0.25757061013966,0.0561395875427826,0.0426725476195373,0.0492934745515692,5.35515156729408e-07,0.0825531543310893,0.000746274030001488,0.00653074568865531,0.00915559325886394,1.62110195968918e-09,0.0549722077755183,0.0214679567063231,0.00227787240439785,0.00419086043708782,2.65576479873675e-09
